0.98339,0.87064,1.3152,1.0132,1.2201,1.0587,0.98751,0.84721,1.1124,1.0587,1.0433,1.0227,1.128,1.0739,0.89608,1.0216,1.0584,1.01,1.1236,1.0734,1.1196,1.2116,1.152,1.1941,1.1262,1.0542,1.0318,0.86739,1.1764,0.80839
0.98339,0.85789,1.3152,1.0132,1.0004,1.0587,0.98751,0.84721,1.0727,1.0074,0.9775,0.96622,1.049,0.8802,0.89608,0.86339,1.0584,0.87058,0.95563,1.0734,1.0666,1.1567,0.89708,0.93118,0.89621,1.0542,1.0316,0.86739,1.1764,0.80839
0.98339,0.85789,1.3152,1.0132,0.96711,0.96585,0.98751,0.84721,1.0727,1.0074,0.9775,0.89202,0.97523,0.8802,0.89608,0.86339,1.0158,0.85502,0.95563,1.0734,1.035,1.1567,0.87818,0.93118,0.89621,1.0542,0.74919,0.86739,1.1494,0.7644
0.98339,0.85789,1.1113,0.95226,0.88614,0.96585,0.98751,0.77731,1.0622,1.0074,0.9775,0.89202,0.9618,0.8802,0.89608,0.86339,0.85228,0.85021,0.9028,1.0734,0.87877,1.1567,0.72127,0.93118,0.89621,1.0542,0.74919,0.86739,0.95137,0.7644
0.96345,0.85789,1.1113,0.95226,0.88614,0.86985,0.91895,0.77731,1.0341,1.0074,0.9775,0.89202,0.92669,0.8802,0.74235,0.86339,0.85228,0.85021,0.9028,1.0734,0.87877,1.0051,0.72127,0.93118,0.89621,1.0542,0.74919,0.86739,0.95137,0.7644
0.96345,0.81497,1.1113,0.94996,0.88614,0.86985,0.91895,0.77731,0.95484,1.0074,0.9775,0.88417,0.92669,0.8802,0.74235,0.86339,0.85228,0.76782,0.9028,1.0313,0.81133,1.0051,0.72127,0.93118,0.89621,1.0542,0.74919,0.86479,0.95137,0.7644
0.89157,0.81497,1.1113,0.94996,0.88614,0.86985,0.91895,0.77731,0.95484,1.0074,0.87428,0.88417,0.92669,0.8802,0.74235,0.86339,0.85228,0.76782,0.88812,0.96183,0.80826,1.0051,0.72127,0.93118,0.89621,1.0542,0.74919,0.86479,0.95137,0.7644
0.89157,0.81497,1.1113,0.94996,0.88614,0.86985,0.89441,0.77731,0.95484,1.0074,0.87428,0.88417,0.92669,0.8802,0.74235,0.84927,0.85228,0.76782,0.87591,0.96183,0.80826,1.0048,0.72127,0.93118,0.89621,1.0542,0.74919,0.84348,0.95137,0.72337
0.88066,0.81497,1.1113,0.94996,0.87733,0.86985,0.89441,0.77731,0.86987,0.96943,0.87428,0.88417,0.92669,0.8802,0.74235,0.84927,0.85228,0.76782,0.85993,0.96183,0.80826,0.8597,0.72127,0.93118,0.89621,1.0542,0.74919,0.84348,0.95137,0.70284
0.85482,0.81038,1.1113,0.94996,0.87733,0.86985,0.89297,0.77731,0.78041,0.94563,0.82066,0.88417,0.92669,0.8802,0.74235,0.84927,0.85228,0.73486,0.85993,0.90577,0.80826,0.8597,0.72127,0.93118,0.89621,1.0542,0.74919,0.84348,0.95137,0.70284
0.85482,0.81038,1.1113,0.94996,0.8637,0.86985,0.88873,0.77731,0.78041,0.94563,0.82066,0.88417,0.92669,0.8802,0.74235,0.84927,0.85228,0.73486,0.85089,0.90577,0.80826,0.8597,0.72127,0.93118,0.89621,1.0339,0.74919,0.79963,0.95137,0.70284
0.84158,0.81038,0.81368,0.94996,0.8637,0.78357,0.88873,0.77731,0.78041,0.93927,0.82066,0.88417,0.92669,0.8802,0.74235,0.84927,0.85228,0.73486,0.85089,0.87232,0.80826,0.8597,0.72127,0.93118,0.89621,0.99908,0.74919,0.79963,0.95137,0.70284
0.83611,0.81038,0.81368,0.94996,0.8637,0.78357,0.88873,0.77731,0.77927,0.93927,0.79257,0.88417,0.92669,0.8802,0.74235,0.84927,0.85228,0.73486,0.85089,0.87232,0.80826,0.79676,0.72127,0.93118,0.89621,0.94509,0.74919,0.77472,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.77927,0.93927,0.77982,0.88417,0.92669,0.86534,0.74235,0.84927,0.85228,0.73486,0.85089,0.87232,0.80826,0.79676,0.72127,0.93118,0.89621,0.90743,0.74919,0.77472,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.77927,0.93927,0.77703,0.88417,0.92669,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.87232,0.80826,0.79676,0.72127,0.93118,0.89621,0.86336,0.74919,0.76998,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.77927,0.93927,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.87232,0.80826,0.79676,0.72127,0.93118,0.89621,0.84472,0.74919,0.76998,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.77927,0.93927,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85886,0.80826,0.79676,0.72127,0.93118,0.89621,0.84472,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.77927,0.93927,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.77266,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.77927,0.93927,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.77927,0.93927,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.77927,0.93927,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.77927,0.93927,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.77927,0.93927,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.77927,0.93927,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.77927,0.93927,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.77927,0.72919,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.77927,0.71158,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.77927,0.70623,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.77927,0.70623,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.77927,0.70623,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.77927,0.70623,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.77927,0.70623,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.77927,0.70623,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.77927,0.70623,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.77927,0.70623,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.77927,0.70623,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.77927,0.70623,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.77927,0.70623,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.77927,0.70623,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.77927,0.70623,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.77927,0.70623,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.77927,0.70623,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.77927,0.70623,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.77927,0.70623,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.77927,0.70623,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.77927,0.70623,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.67946,0.70623,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.67946,0.70623,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.67946,0.70623,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.67946,0.70623,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.67631,0.70623,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.67631,0.70623,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.67631,0.70623,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.67631,0.70623,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.67631,0.70623,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.67631,0.70623,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.67631,0.70623,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.67631,0.70623,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.67631,0.70623,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.67631,0.70623,0.77703,0.88417,0.85604,0.86385,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.67631,0.70623,0.77703,0.88417,0.85604,0.80584,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.84104,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.67631,0.70623,0.77703,0.88417,0.85604,0.78448,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.78518,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.67631,0.70623,0.77703,0.88417,0.85604,0.78448,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.78518,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.67631,0.70623,0.77703,0.88417,0.85604,0.78448,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.78518,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.67631,0.70623,0.77703,0.88417,0.85604,0.78448,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.78518,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.67631,0.70623,0.77703,0.88417,0.85604,0.78448,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.78518,0.74919,0.76588,0.95137,0.70284
0.83611,0.81038,0.81368,0.94795,0.8637,0.78357,0.88873,0.77731,0.67631,0.70623,0.77703,0.88417,0.85604,0.78448,0.74141,0.84927,0.85228,0.73486,0.85089,0.85734,0.80826,0.76934,0.72127,0.93118,0.89621,0.78518,0.74919,0.76588,0.95137,0.70284
